Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
The New York Times,Now on Video: Your Trip to the Mall,http://www.nytimes.com/interactive/2010/03/20/business/surveillance-videos.html,3/19/2010,,Business,,Tanzina Vega,national,,,
The New York Times,Numbers Crunch | Who Says Math Has to Be Boring?,http://www.nytimes.com/2013/12/08/opinion/sunday/who-says-math-has-to-be-boring.html,12/7/2013,"interactive presentation, crowd source",Opinion,,"Brittany Storoz, Ryan Smith",national,,,
The New York Times,NYC 2013: A Viewer’s Guide to the Mayoral Candidates,http://www.nytimes.com/interactive/2013/04/14/nyregion/mayoral-candidates.html,4/13/2013,interactive feature,NY/Metro,Mayoral Race - 2013,"Tom Giratikanon, Archie Tse, Matthew Bloch",national,,,
The New York Times,NYT 4th Down Bot: Live analysis of every N.F.L. fourth-down decision,http://nyt4thdownbot.com/,9/4/2014,"landing page, live coverage, illustration",The Upshot,,"Brian Burke, Shan Carter, Jennifer Daniel, Tom Giratikanon,Kevin Quealy, Jeremy Bowers, David Leonhardt, Ken Schwencke",national,,,
The New York Times,Obama's 2012 Budget Proposal: How $3.7 Trillion is Spent,http://www.nytimes.com/packages/html/newsgraphics/2011/0119-budget/index.html,,,Politics,,"Shan Carter, Amanda Cox",national,,,
The New York Times,Obama's People,http://www.nytimes.com/packages/html/magazine/2009-inauguration-gallery/index.html,2009,interactive photo gallery,Magazine,,,national,,,
The New York Times,"Obama’s People, Revisited",http://www.nytimes.com/interactive/2013/01/20/magazine/obamas-people-revisited-flex.html,1/20/2013,photo gallery,Politics,Inauguration - 2012,,national,,,
The New York Times,Obama’s Speech in Tucson,http://www.nytimes.com/interactive/2011/01/13/us/politics/201100113_OBAMA_ARIZONA.html,1/13/2011,,Politics,,Elisabeth Goodridge,national,,,
The New York Times,Obamacare: Who Was Helped Most,http://www.nytimes.com/interactive/2014/10/29/upshot/obamacare-who-was-helped-most.html,10/29/2014,"interactive map, static graphic",The Upshot,,Kevin Quealy,national,,,
The New York Times,Odometer,http://sochi2014.nytimes.com/odometer,2014,interactive graphic,Sports,Olympics - Winter 2014,"Tyson Evans, Michael Strickland",national,,,
The New York Times,"Of the People: Americans share their hopes, fears and frustrations in interviews from the campaign trail.",http://www.nytimes.com/interactive/projects/portraits/voters-of-the-people,1/19/2016,interactive feature,Politics,Election 2016,"Danny DeBelius, Tiff Fehr, Grant Gold, Ben Koski, Dagny Salas",national,,,
The New York Times,Off the Dribble: Section 15,http://www.nytimes.com/interactive/2012/11/26/sports/basketball/section15.html,11/26/2012,interactive presentation,Sports,,,national,,,
The New York Times,Off the Eaten Path,http://www.nytimes.com/interactive/2013/03/26/dining/off-the-eaten-path.html,3/26/2013,"interactive feature, map, slide show",Dining,,"Pete Wells, Des Shoe, Alicia DeSantis, Jeremy White, Baden Copeland",national,,,
The New York Times,Oil Spill Tracker,http://www.nytimes.com/interactive/2010/05/01/us/20100501-oil-spill-tracker.html,,,National,,"Erin Aigner, Joe Burgess, Shan Carter, Joanne Nurse, Haeyoun Park, Amy Schoenfeld, Archie Tse",national,,,
The New York Times,Oklahoma Quakes,http://www.nytimes.com/interactive/2013/12/13/science/earth/oklahoma-quakes.html,12/12/2013,"interactive map, timeline",Science,,Jonathan Corum,national,,,
The New York Times,"Older, and Unafraid to Talk About It",http://www.nytimes.com/interactive/2013/04/22/health/20130422_therapy.html,4/22/2013,"interactive feature, audio",Science,,"Karen Barrow, Soo-Jeong Kang, Jacky Myint",national,,,
The New York Times,Olympic Pictograms Through the Ages,http://www.nytimes.com/interactive/2010/02/24/sports/olympics/pictograms-interactive.html,2/24/2010,video,Sports - Olympics 2010,,"Shan Carter, Jennifer Daniel, Alicia DeSantis, Al Granberg, Sergio Peçanha, Graham Roberts, Michael W. Schmidt, Xaquín G.V.",national,,,
The New York Times,Olympic Voices: Riding the Pipe,http://www.nytimes.com/interactive/sports/olympics/2010-snowboard-interviews.html#/0/0,3/22/2010,,Sports - Olympics 2010,,"Gabriel Dance, Jigar Mehta, Bedel Saget",national,,,
The New York Times,"On Second Serve, Federer Attacks",http://www.nytimes.com/interactive/2015/09/07/sports/tennis/federer-attack.html,9/8/2015,"static feature, gif",Sports,,"Joe Ward, Bedel Saget, Larry Buchanan, Jon Huang",national,,,
The New York Times,On The Cheap | A Brooklyn Loft Transformed on a Budget,http://www.nytimes.com/interactive/2009/09/24/garden/20090924-cheap-interactive.html,9/24/2009,,Home,,Emily Weinstein,national,,,
The New York Times,On the Cusp of Climate Change,http://www.nytimes.com/interactive/2014/09/22/science/on-the-cusp-of-climate-change.html,9/22/2014,"interactive feature, audio, static map",Science,,"Jeffery Delviscio, Jessie Dewitt, Claire Maldarelli, Larry Buchanan",national,,,
The New York Times,On the Road | China's Dining Acrobatics,http://www.nytimes.com/2013/10/16/dining/reviews/chinas-dining-acrobatics.html,10/16/2013,"interactive presentation, slideshow, video",Dining,,"Rumsey Taylor, Troy Griggs, Des Shoe",national,,,
The New York Times,On the Run in New York,http://www.nytimes.com/interactive/2008/10/27/sports/20081027_MARATHON_INTERACTIVE.html?hp#2,4/15/2011,,Sports,,,national,,,
The New York Times,Once Around an Island,http://www.nytimes.com/interactive/2013/12/15/nyregion/once-around-an-island.html,12/13/2013,"interactive feature, photo gallery, map",NY/Metro,,"Stacey Baker, Joe Burgess, Alicia DeSantis, Niko Koppel, Josh Williams",national,,,
The New York Times,"One App, More Than 400 Languages",http://www.nytimes.com/interactive/2013/07/26/technology/youversion.html,7/26/2013,interactive feature,Business,,Amy O'Leary,national,,,
The New York Times,One in 8 Million,http://www.nytimes.com/packages/html/nyregion/1-in-8-million/index.html#,,"audio, slideshow",NY/Metro,,Tom Jackson,national,,,
The New York Times,"One Report, Diverging Perspectives",http://www.nytimes.com/interactive/2012/10/05/business/economy/one-report-diverging-perspectives.html,10/5/2012,interactive graphic,Business,,"Mike Bostock, Shan Carter, Amanda Cox, Kevin Quealy",national,,,
The New York Times,"One River, Two Boroughs, Three Sports",http://www.nytimes.com/ref/sports/20070720_TRIATHLON_GRAPHIC.html?8dpc,7/20/2007,,Sports,,,national,,,
The New York Times,Oracle’s Path to Victory,http://www.nytimes.com/interactive/2013/09/25/sports/americas-cup-course.html,9/25/2013,interactive map,Sports,The America's Cup - 2013,"Mike Bostock, Shan Carter",national,D3.js,,
The New York Times,Oscar Dashboard - 2012,http://oscars.nytimes.com/dashboard,,,Arts,,,national,,,
The New York Times,Oscar Favorites: New York Times Readers vs. the Intrade Market,http://www.nytimes.com/interactive/2013/02/21/movies/awardsseason/oscar-favorites-readers-vs-intrade.html,2/21/2013,"graphic, crowdsource",Arts,Academy Awards - 2013,"Brian Balser, Kevin Quealy, Ashwin Seshagiri",national,,,
The New York Times,Oscar Films for Every Personality,http://www.nytimes.com/interactive/2015/movies/awardsseason/oscar-films-for-every-personality.html,1/18/2015,"interactive feature, video",Arts,Oscars - 2015,"Tiff Fehr, Erik Hinton, R. Smith",national,,,
The New York Times,Oscars Ballot,http://oscars.nytimes.com/2014/ballot/,1/16/2014,"interactive feature, crowd source",Arts,Academy Awards - 2014,"Brittany Storoz, Troy Griggs",national,,,
The New York Times,Oscars Dashboard (Real-Time Red Carpet),http://www.nytimes.com/projects/oscars/2013/index.html,2/24/2013,"interactive feature, live coverage, slideshow, dashboard",Arts,Academy Awards - 2013,"Erik Hinton, Peter Esveld, Marc LaVallee, Brian Balser, Brian Hamman, Tiff Fehr",national,,,
The New York Times,Other Races - Results,http://www.nytimes.com/projects/elections/2013/nyc-primary/other_races/results.html,9/10/2013,live coverage,NY/Metro,Mayoral Race - 2013,,national,,,
The New York Times,"Out of Europe’s Long Jobs Crisis, Voices of the Young",http://www.nytimes.com/interactive/2013/11/15/world/europe/voices-of-the-young.html,11/15/2013,"interactive feature, illustration, video",International,,"Hanna Ingber, Shreeya Sinha, Tiff Fehr",national,,,
The New York Times,"Over the Decades, How States Have Shifted",http://www.nytimes.com/interactive/2012/10/15/us/politics/swing-history.html,10/15/2012,interactive graphic,Politics,,"Mike Bostock, Shan Carter",national,,,
The New York Times,Overlapping Airspace Claims in the East China Sea,http://www.nytimes.com/interactive/2013/11/27/world/asia/overlapping-airspace-claims.html,11/27/2013,interactive map,International,,,national,,,
The New York Times,Panoramas of Joplin Before and After the Tornado,http://www.nytimes.com/interactive/2011/05/27/us/joplin-panoramas.html?ref=multimedia,,,National,,"Josh Williams, Zach Wise, Raymond Mccrea Jones",national,,,
The New York Times,Panoramas: Expanding the Shortcut Between the Seas,http://www.nytimes.com/interactive/2011/08/17/science/17canal-panos.html,,,Science,,"Meghan Louttit, Nick Harbaugh",national,,,
The New York Times,"Paper Boys: Inside the Dark, Lucrative World of Consumer Debt Collection",http://www.nytimes.com/interactive/2014/08/15/magazine/bad-paper-debt-collector.html,8/15/2014,interactive presentation,Magazine,,Meghan Louttit,national,,,
The New York Times,Paradox of Plenty,http://www.nytimes.com/interactive/2008/12/14/world/africa/20081215-africa-resources-graphic.html,12/14/2008,,International,,"Joe Burgess, Hannah Fairfield, Ian Fisher, Meaghan Looram, Graham Roberts, Xaquín G.V.",national,,,
The New York Times,"Party, Gender, Whiskey: How Campaigns Place Ads to Reach New Hampshire Voters",http://www.nytimes.com/interactive/2016/02/09/us/politics/campaign-ad-tracking.html,2/9/2016,interactive feature,Politics,Election 2016,"Nick Corasaniti, Josh Keller",national,,,
The New York Times,Passing Patterns of the U.S.’s Top Playmakers,http://www.nytimes.com/interactive/2012/08/10/sports/olympics/passing-patterns-of-the-uss-top-playmakers.html,8/10/2012,static graphic,Sports - Olympics 2012,,"Amanda Cox, Xaquín G.V., Kevin Quealy",national,,,
The New York Times,Passing the Torch: An Evolution of Form,http://www.nytimes.com/interactive/2008/08/01/sports/20080802_TORCH_GRAPHIC.html,8/1/2008,,Sports - Olympics 2008,,"Lee Byron, Alicia DeSantis, Phil Patton",national,,,
The New York Times,Passing the Torch: An Evolution of Form,http://www.nytimes.com/interactive/2012/07/30/sports/olympics/passing-the-torch-an-evolution-of-form.html,7/30/2012,interactive presentation,Sports - Olympics 2012,,Rafe Goldberg,national,,,
The New York Times,Past Events,http://elections.nytimes.com/2008/president/schedules/past.html,11/4/2008,,Politics,,Matthew Bloch,national,,,
The New York Times,Path to Victory: Women’s Gymnastics Team Competition,http://www.nytimes.com/interactive/2008/08/13/sports/olympics/20080813_gymnastics_graphic.html,8/14/2008,,Sports - Olympics 2008,,,national,,,
The New York Times,Patterns of Speech: 75 Years of the State of the Union Addresses,http://www.nytimes.com/interactive/2011/01/25/us/politics/state-of-the-union-words-used.html?ref=politics,,,Politics,,,national,,,
The New York Times,"Paying Til It Hurts | Cash on Delivery: American Way of Birth, Costliest in the World",http://www.nytimes.com/2013/07/01/health/american-way-of-birth-costliest-in-the-world.html,6/30/2013,"interactive presentation, video, slideshow",National,,,national,,,
The New York Times,Paying Till It Hurts,http://www.nytimes.com/interactive/2014/health/paying-till-it-hurts.html,4/18/2014,"landing page, crowd source",Health,,"Troy Griggs, Matt Ruby, Sona Patel",national,,,
The New York Times,Paying Till It Hurts | Part 1 - A Case Study in High Costs: The $2.7 Trillion Medical Bill,http://www.nytimes.com/2013/06/02/health/colonoscopies-explain-why-us-leads-the-world-in-health-expenditures.html,6/1/2013,"interactive presentation, video, crowd source, interactive graphic, interactive map, graphic",Science,,"Ryan Smith, Jacky Myint",national,,,
The New York Times,"Paying Till It Hurts | Part 2 - Cash on Delivery: American Way of Birth, Costliest in the World",http://www.nytimes.com/2013/07/01/health/american-way-of-birth-costliest-in-the-world.html,7/1/2013,"interactive presentation, crowdsource, interactive graphic, graphic",Science,,,national,,,
The New York Times,"Paying Till It Hurts | Part 3 - A Trip Abroad: In Need of a New Hip, but Priced Out of the U.S.",http://www.nytimes.com/2013/08/04/health/for-medical-tourists-simple-math.html,8/4/2013,"interactive presentation, crowdsource, interactive graphic, graphic, video",Science,,,national,,,
The New York Times,Perspectives on Andrew M. Cuomo,http://www.nytimes.com/interactive/2010/05/25/nyregion/2010-governor-videos.html?hp,11/11/2010,,NY/Metro,,Jon Huang,national,,,
The New York Times,Perspectives on Haiti's Earthquake,http://www.nytimes.com/interactive/world/haitivoices.html,1/28/2010,,International,,Tom Jackson,national,,,
The New York Times,Pete Wells Answers Your Questions,http://www.nytimes.com/interactive/2013/09/03/dining/q-and-a-with-the-critic.html,9/3/2013,"interactive feature, crowd source",Dining,,Ryan Smith,national,,,
The New York Times,Phelps Versus Lochte in the Individual Medley,http://www.nytimes.com/interactive/2012/07/27/sports/olympics/phelps-lochte-medley-face-off.html?ref=olympics,7/28/2012,"interactive graphic, stepper",Sports - Olympics 2012,,"Shan Carter, Amanda Cox, Lisa Waananen",national,,,
The New York Times,Phelps vs. Lochte,http://www.nytimes.com/interactive/2012/07/27/sports/olympics/swim-tracker.html,7/27/2012,,Sports - Olympics 2012,,,national,,,
The New York Times,Phelps’s Eight Gold-Medal Week,http://www.nytimes.com/interactive/2008/08/17/sports/olympics/20080817-phelps-graphic.html,8/29/2008,,Sports - Olympics 2008,,"Jonathan Corum, Graham Roberts, Mike Schmidt, Joe Ward, Karen Crouse",national,,,
The New York Times,"Philip IV, Restored",http://www.nytimes.com/interactive/2010/12/18/arts/20101218-velazquez.html,12/20/2010,,Arts,,"Julie Bloom, Jon Huang, Michael Kolomatsky",national,,,
The New York Times,Photographs of Earthquake Devastation in Nepal,http://www.nytimes.com/interactive/2015/world/asia/nepal-earthquake-photos.html,4/28/2015,"photo gallery, slide show",International,Nepal earthquake,"Craig Allen, David Furst, Jon Huang",national,,,
The New York Times,Photos,http://london2012.nytimes.com/photos,,photo gallery,Sports - Olympics 2012,,,national,,,
The New York Times,Pick Your All-Time New York City N.B.A. Team,http://www.nytimes.com/interactive/2012/12/24/sports/basketball/pick-your-all-time-new-york-city-nba-team.html,12/25/2012,interactive feature,Sports,,"Kevin Quealy, Bedel Saget, Shan Carter, Marc Lavallee",national,,,
The New York Times,Pictured: A World at 7 Billion,http://lens.blogs.nytimes.com/2011/12/07/pictured-a-world-at-7-billion/#index,12/7/2011,photo gallery,Lens Blog,,Tom Jackson,national,,,
The New York Times,Pictures of Typhoon Haiyan’s Wrath,http://www.nytimes.com/interactive/2013/11/11/world/asia/typhoon-haiyan-photos.html,11/11/2013,"interactive feature, photo gallery",International,Typhoon Haiyan,"Craig Allen, David Furst, Rick Gladstone, Josh Williams",national,,,
The New York Times,Picturing the Inauguration: The Readers’ Album,http://www.nytimes.com/interactive/2009/01/18/us/politics/inauguration-photos.html,1/18/2009,,Politics,,,national,,,
The New York Times,Picturing the Olympics,http://www.nytimes.com/interactive/2010/02/17/sports/olympics/user-olympics-photos.html,2/17/2010,photo gallery,Sports - Olympics 2010,,,national,,,
The New York Times,Pirates Map: Hot Spots Off Somalia,http://www.nytimes.com/interactive/2009/04/17/weekinreview/0419-pirates.html,4/17/2009,interactive map,Week in Review,,Matthew Bloch,national,,,
The New York Times,Playing the Stadium Name Game,http://www.nytimes.com/interactive/2013/07/31/sports/playing-the-stadium-name-game.html,7/31/2013,interactive graphic,Sports,,"Kevin Schaul, Ken Belson",national,,,
The New York Times,Pockets of Poverty in New York City,http://www.nytimes.com/interactive/2014/09/28/nyregion/pockets-of-poverty-in-new-york-city.html,9/25/2014,interactive map,NY/Metro,,,national,D3.js,,
The New York Times,Pogue-o-matic Product Finder,http://www.nytimes.com/interactive/2008/11/18/technology/personaltechspecial/20081118-pogue-o-matic.html,11/18/2008,,Business,,"Zach Wise, Danielle Belopotosky, John Niedermeyer, Tom Jackson, Raymond McCrea Jones",national,,,
The New York Times,Point/Counterpoint | Instant Replay and Blown Calls,http://www.nytimes.com/interactive/2010/06/03/sports/baseball/20100603-baseball-instant-replay-pointcounterpoint.html?ref=sports,6/3/2010,,Sports,,"Jon Huang, Zach Wise",national,,,
The New York Times,Polaroid Photographers Plead Their Case,http://www.nytimes.com/interactive/2009/05/25/business/20090525-polaroid-feature.html?src=tp,5/25/2009,,Business,,"Tanzina Vega, R.M. Schneiderman, Amy O'Leary",national,,,
The New York Times,Political Unrest in North Africa and the Middle East,http://www.nytimes.com/interactive/2011/02/21/world/middleeast/update-mideast-countries.html,,,International,,,national,,,
The New York Times,Polling on the Mayor’s Race,http://www.nytimes.com/interactive/2013/07/12/nyregion/mayoral-polls.html,7/15/2013,interactive graphic,NY/Metro,Mayoral Race - 2013,"Marjorie Connelly, Josh Keller, Sophie Weitz",national,,,
The New York Times,Polling on the Mayor’s Race,http://www.nytimes.com/interactive/2013/10/04/nyregion/mayor-polls-tracker.html,10/4/2013,crowd source,NY/Metro,,,national,D3.js,,
The New York Times,Polling the Tea Party,http://www.nytimes.com/interactive/2010/04/14/us/politics/20100414-tea-party-poll-graphic.html,,,Politics,,,national,,,
The New York Times,Postcards: Neapolitan Church Portraits Speak to the Earthly World,http://www.nytimes.com/interactive/2013/01/16/arts/design/16postcards-web.html,1/15/2013,interactive feature,Arts,,,national,,,
The New York Times,"Postcards: On a Gallery’s Walls, Life Stops and Restarts",http://www.nytimes.com/interactive/2011/06/15/arts/15postcards.html,,,Arts,,"Meghan Louttit, John Niedermeyer, Josh Williams",national,,,
The New York Times,Predicting the Future of Computing,http://www.nytimes.com/interactive/2011/12/06/science/20111206-technology-timeline.html?ref=science,,,Science,,"Jonathan Huang, Thomas Lin, Nicholas Bakalar, Erik Hinton, Andrew Kueneman, Marcia Allert, Craig Allen",national,,,
The New York Times,President Map,http://elections.nytimes.com/2008/results/president/map.html#change,2008,interactive map,Politics,,Matthew Bloch,national,,,
The New York Times,President Map,http://elections.nytimes.com/2012/results/president,11/6/2012,"interactive map, live coverage",Politics - Election 2012,,,national,,,
The New York Times,President Obama’s Inaugural Address,http://www.nytimes.com/interactive/2013/01/22/us/politics/22obama-inaugural-speech-annotated.html,1/21/2013,"interactive feature, video, annotation",Politics,Inauguration - 2012,"Nick Corasaniti, Josh Williams",national,,,
The New York Times,Presidential Math: Demographics and Immigration Reform,http://www.nytimes.com/interactive/2013/04/30/us/politics/presidential-math-demographics-and-immigration-reform.html,4/30/2013,"interactive map, interactive graphic",Politics,FiveThirtyEight,"Matthew Bloch, Josh Keller, Nate Silver",national,,,
The New York Times,Products of Design Thinking,http://www.nytimes.com/interactive/2013/12/30/technology/stanford-dschool-projects.html,12/29/2013,"interactive feature, video",Business,,,national,,,
The New York Times,Profile of New York City Voters,http://www.nytimes.com/interactive/2009/11/04/nyregion/1104-ny-exit-poll.html,,,NY/Metro,,,national,,,
The New York Times,Profiles in Science: A series of articles and videos about leaders in science.,http://www.nytimes.com/interactive/science/profiles-in-science-series.html,8/20/2012,"landing page, interactive presentation, video",Science,,Jon Huang,national,,,
The New York Times,Profiles of Mexico’s Presidential Candidates,http://www.nytimes.com/interactive/2012/06/29/world/americas/20120629-Mexico-Election.html?src=tp,6/29/2012,,International,,,national,,,
The New York Times,"Profiting From Iran, and the U.S.",http://www.nytimes.com/interactive/2010/03/06/world/iran-sanctions.html,,,International,,Tyson Evans,national,,,
The New York Times,Progress on an Immigration Overhaul in 5 Areas,http://www.nytimes.com/interactive/2013/06/21/us/politics/immigration-overview.html,6/23/2013,explainer,Politics,,"Alicia Parlapiano, Julia Preston",national,,,
The New York Times,Pros and Cons of a Two-Bedroom,http://www.nytimes.com/interactive/2011/12/04/realestate/20111204-pano-vivian-toy.html,12/2/2011,,Real Estate,,"Judy Tong, Fred Conrad",national,,,
The New York Times,Public Opinion and the Occupy Movement,http://www.nytimes.com/interactive/2011/11/09/us/ows-grid.html,11/9/2011,,National,,,national,,,
The New York Times,Pumpkin Pie in Miami: Thanksgiving Flight Patterns,http://www.nytimes.com/interactive/2015/11/24/upshot/thanksgiving-flight-patterns.html,11/24/2015,"interactive map, static graphic",The Upshot,Thanksgiving,"Josh Katz, Quoctrung Bui",national,D3.js,,
The New York Times,Punched Out: The Life and Death of a Hockey Enforcer,http://www.nytimes.com/2011/12/04/sports/hockey/derek-boogaard-a-boy-learns-to-brawl.html,,,Sports,,"Josh Williams, John Branch, Shayla Harris, Andrew Kueneman, Becky Lebowitz Hanger, Jacky Myint, Marcus Yam",national,,,
The New York Times,Puzzle: Are You Smarter Than Other New York Times Readers?,http://www.nytimes.com/interactive/2015/08/13/upshot/are-you-smarter-than-other-new-york-times-readers.html,8/13/2015,"game, crowd source",The Upshot,,"Kevin Quealy, David Leonhardt",national,,,
The New York Times,Q&A: What Happened in Ferguson?,http://www.nytimes.com/interactive/2014/08/13/us/ferguson-missouri-town-under-siege-after-police-shooting.html,2014,"feature, static map, static graphic, illustration",National,Ferguson,"Larry Buchanan, Ford Fessenden, K.K. Rebecca Lai, Haeyoun Park, Alicia Parlapiano, Archie Tse, Tim Wallace, Derek Watkins, Karen Yourish",national,,,
The New York Times,"Quick Feet, Slowed Down",http://www.nytimes.com/interactive/2014/06/08/magazine/ronaldo-neymar-iniesta-slow-motion.html,6/8/2014,"interactive feature, video",Magazine,World Cup - 2014,"Josh Williams, Andrew Kueneman",national,,,
The New York Times,Quiz: Name That Narcissist,http://www.nytimes.com/interactive/2015/07/19/opinion/sunday/Frank-Bruni-Quiz-Trump-Berlusconi.html,7/18/2015,game,Opinion,,,national,,,
The New York Times,Rates of Increase in Subsidized Lunches,http://www.nytimes.com/interactive/2011/11/30/us/rates-of-increase-in-subsidized-lunches.html,,,National,,,national,,,
The New York Times,Rating a Health Law’s Success,http://www.nytimes.com/interactive/2014/05/19/health/rating-a-health-laws-success.html,5/19/2014,interactive graphic,Health,,"Larry Buchanan, Hannah Fairfield, Karen Yourish",national,D3.js,,
The New York Times,Readers Capture the Complexity of the U.S.-Mexican Border,http://www.nytimes.com/interactive/2013/03/11/world/americas/us-mexico-border-photos.html,3/15/2013,"interactive map, slideshow, crowd source",International,,Jeremy White,national,,,
The New York Times,Readers' Reactions: Cigarette Smoking in Psychiatric Hospitals,http://www.nytimes.com/interactive/2013/02/19/health/mental-smoking-comments.html,2/23/2013,"interactive feature, crowdsource",Science,,"Alastair Dant, Hanna Ingber, Albert Sun, Andrew Kueneman, Troy Griggs",national,,,
The New York Times,Readers’ Photographs of Hurricane Sandy,http://www.nytimes.com/interactive/2012/10/28/us/hurricane-sandy-photos.html?ref=multimedia#index,10/28/2012,photo gallery,National,Hurricane Sandy,,national,,,
The New York Times,Readers’ Photos of the Snow,http://www.nytimes.com/interactive/2009/03/02/us/20090302-snow-map.html,3/2/2009,,National,,"Jon Huang, Erin Aigner, Ben Koski, Craig Allen, Joe Burgess",national,,,
The New York Times,Rebuilding: Out of the Ashes,http://www.nytimes.com/interactive/magazine/20091025-california-slider.html,,,Magazine,,"Raymond McCrea Jones, Tyson Evans",national,,,
The New York Times,Recalling a Vision of the Future,http://www.nytimes.com/interactive/2014/04/20/nyregion/worlds-fair-1964-memories.html,4/18/2014,"interactive feature, crowd source",NY/Metro,,"Jon Huang, Ryan Smith, Jacky Myint",national,,,
The New York Times,Record Breakers in Beijing,http://www.nytimes.com/interactive/2008/08/12/sports/olympics/20080812_records_graphic.html,8/14/2008,,Sports - Olympics 2008,,,national,,,
The New York Times,Red Carpet Watch: Grammy Awards,http://www.nytimes.com/projects/awards-season/2015/red-carpet/Grammy-Awards-Red-Carpet/08GRAMMYSREDCARPET33.html,2/8/2015,"interactive feature, photo gallery",Arts,Grammys - 2015,"Erik Hinton, Ben Koski",national,,,
The New York Times,Reducing Pollutants in Beijing,http://www.nytimes.com/interactive/2008/08/16/sports/olympics/20080816-c0-graphic.html,8/19/2008,,Sports - Olympics 2008,,"Archie Tse, Kevin Quealy",national,,,
The New York Times,Reflections on 9/11: 10 Years Later,http://www.nytimes.com/interactive/2011/09/02/us/sept-11-reckoning/youtube-reflections.html,9/2/2011,,NY/Metro,,"Jon Huang, Meghan Louittit, Alexis Mainland",national,,,
The New York Times,Regional Differences in Costs and Care,http://www.nytimes.com/ref/business/20070611_GAP_GRAPHIC.html,6/11/2007,,Business,,"Erin Aigner, Matthew Bloch, Vu Nyugen",national,,,
The New York Times,Regional Influencers in India’s Elections,http://www.nytimes.com/2014/04/13/world/asia/coalition-building-season-in-india.html,4/12/2014,"interactive feature, explainer",International,,"Shreeya Sinha, Troy Griggs",national,,,
The New York Times,Remade in America | Diversity in the Classroom,http://projects.nytimes.com/immigration/enrollment,,,National,,"Robert Gebeloff, Tyson Evans, Andrei Scheinkman",national,,,
The New York Times,Remade in America | Immigration and Jobs: Where U.S. Workers Come From,http://www.nytimes.com/interactive/2009/04/07/us/20090407-immigration-occupation.html,4/7/2009,interactive map,National,,"Matthew Bloch, Shan Carter, Robert Gebeloff",national,,,
The New York Times,Remade in America | Immigration Explorer,http://www.nytimes.com/interactive/2009/03/10/us/20090310-immigration-explorer.html,3/10/2009,interactive map,National,,"Matthew Bloch, Robert Gebeloff",national,Flash,,
The New York Times,Remembering Anthony Shadid,http://www.nytimes.com/interactive/2012/02/17/world/middleeast/Anthony-Shadid-Remembrance.html?ref=anthonyshadid,,,International,,,national,,,
The New York Times,"Remote Control | At Louisville, Athletic Boom Is Rooted in ESPN Partnership",http://www.nytimes.com/2013/08/26/sports/at-louisville-an-athletic-boom-made-for-and-by-tv.html,8/26/2013,"interactive presentation, interactive graphic",Sports,,"Meghan Louttit, Kevin Quealy",national,,,
The New York Times,Remote Control | College Football’s Most Dominant Player? It’s ESPN,http://www.nytimes.com/2013/08/25/sports/ncaafootball/college-footballs-most-dominant-player-its-espn.html,8/24/2013,"interactive presentation, video, graphic",Sports,,"Meghan Louttit, Kevin Quealy",national,,,
The New York Times,"Remote Control | To Protect Its Empire, ESPN Stays on Offense",http://www.nytimes.com/2013/08/27/sports/ncaafootball/to-defend-its-empire-espn-stays-on-offensive.html,8/27/2013,"interactive presentation, graphic",Sports,,"Meghan Louttit, Kevin Quealy",national,,,
The New York Times,"Repeal Prohibition, Again",http://www.nytimes.com/interactive/2014/07/27/opinion/sunday/high-time-marijuana-legalization.html,7/27/2014,"interactive feature, crowd source",Opinion,,"Matt Ruby, Ryan Smith, Alexandra Zsigmond",national,D3.js,,
The New York Times,Replay,http://www.nytimes.com/interactive/2014/sports/replay.html,2014,"interactive feature, slide show",Sports,,"Mark Suppes, Rumsey Taylor",national,,,
The New York Times,Represent,http://projects.nytimes.com/represent/,,,NY/Metro,,"Andrei Scheinkman, Derek Willis",national,,,Currently Offline
The New York Times,Republican Delegate Tally,http://elections.nytimes.com/2012/primaries/delegates,2012,,Politics - Election 2012,,,national,,,
The New York Times,Republican Presidential Candidates on the Issues,http://elections.nytimes.com/2012/primaries/issues,2012,,Politics - Election 2012,,"Alicia Desantis, Ford Fessenden, Kevin Quealy, Archie Tse, Lisa Waananen And Derek Willis",national,,,
The New York Times,Republican Primary Projections,http://elections.nytimes.com/2012/fivethirtyeight/primaries/pennsylvania,2012,,Politics - Election 2012,Five Thirty Eight,,national,,,
The New York Times,Requests and Recommendations: Jeb Bush’s Letters,http://www.nytimes.com/interactive/2015/02/15/us/politics/jeb-bush-letters.html,2/15/2015,"interactive feature, document",Politics,,"Wilson Andrews, Alicia Parlapiano",national,,,
The New York Times,Respond to the Justices,http://www.nytimes.com/interactive/2013/06/26/us/respond-supreme-court-justices.html,6/13/2013,"interactive feature, crowd source",National,,Michael Strickland,national,,,
The New York Times,Results,http://london2012.nytimes.com/results,,"interactive map, results",Sports - Olympics 2012,,,national,,,
The New York Times,Results and Analysis,http://www.nytimes.com/interactive/2010/01/19/us/politics/massachusetts-election-map.html,2012,,Politics - Election 2012,,"Matthew Bloch, Amanda Cox, Matthew Ericson, Farhana Hossain And Archie Tse",national,,,
The New York Times,Results: Medals History,http://sochi2014.nytimes.com/results/historic,2014,interactive graphic,Sports,Olympics - Winter 2014,,national,,,
