Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Vox,The 21 greatest graduation speeches of the last 50 years,http://www.vox.com/a/greatest-graduation-speeches,5/15/2014,interactive feature,,,"Uy Tieu, Yuri Victor",national,,,
Vox,The Lost interviews,http://www.vox.com/a/lost-damon-lindelof-interviews,,interactive feature,,,"Tyson Whiting, Yuri Victor",national,,,
Vox,A brief history of VPs trying (and mostly failing) to be president,http://www.vox.com/policy-and-politics/2015/10/21/9574065/vice-presidents-president-history,10/21/2015,"static graphic, interactive graphic",,,Alvin Chang,national,,,
Vox,"Syria's collapse, in 7 charts",http://www.vox.com/2015/11/12/9714152/syria-charts,11/12/2015,interactive graphic,,,Zack Beauchamp,national,,,
Vox,The 3 words you're most likely to see in any Airbnb listing,http://www.vox.com/2015/11/13/9724158/airbnb-talk-love,11/13/2015,"interactive map, table",,,Alvin Chang,national,,,
Vox,"100 years of tax brackets, in one chart",http://www.vox.com/2015/10/26/9469793/tax-brackets,10/26/2015,interactive graphic,,,Alvin Chang,national,,,
Vox,Guns killed more Americans in the past 50 years than every US war ever,http://www.vox.com/policy-and-politics/2015/12/3/9842346/guns-kill-more-than-war,12/3/2015,"interactive graphic, time series",,,Alvin Chang,national,,,
Vox,The Vox 2015 Holiday Gift Guide,http://www.vox.com/a/holiday-gift-ideas-2015,2015,interactive feature,,,"Susannah Locke, Javier Zarracina",national,,,
Vox,"The celebrity diet that captivated your state this year, in one map",http://www.vox.com/2015/12/23/10646376/diet-searches-google,12/23/2015,interactive map,,,"Julia Belluz, Sarah Frostenson",national,,,
Vox,"In 2015, 457 people died from mass shootings",http://www.vox.com/a/mass-shootings-calendar-2015,12/17/2015,"interactive graphic, time series, gif",,,Sarah Frostenson,national,,,
Vox,3 charts that explain the North Korean nuclear test,http://www.vox.com/2016/1/7/10725760/north-korea-nuclear-test-charts,1/7/2016,"static graphic, static map, gif",,,Javier Zarracina,national,,,
Vox,4 ways the lottery preys on the poor,http://www.vox.com/identities/2016/1/13/10763268/lottery-poor-prey,1/13/2016,interactive graphic,,,Alvin Chang,national,,,
Vox,"Planes killed 13,159 birds in 2014 — and one iguana",http://www.vox.com/2016/1/19/10789816/airplane-animal-kill,1/19/2016,"interactive graphic, table",,,Sarah Frostenson,national,,,
Vox,A quarter of all post-Roe abortion restrictions were passed in the last 5 years,http://www.vox.com/2016/1/22/10814834/roe-v-wade-anniversary-restrictions,1/22/2016,"static graphic, gif",,,"Sarah Kliff, Javier Zarracina",national,,,
Vox,"Every single Democratic superdelegate, in one chart",http://www.vox.com/policy-and-politics/2016/2/22/11070364/list-all-superdelegates,2/22/2016,"interactive graphic, table",,,Alvin Chang,national,,,
Vox,Take this test to see if you know more about abortion than most Americans,http://www.vox.com/a/abortion-statistics-opinions-2016/quiz,2/29/2016,game,,,Alvin Chang,national,,,
Vox,"Today’s teens are better than you, and we can prove it",http://www.vox.com/a/teens,2/12/2016,"interactive presentation, interactive graphic, static graphic, static map",,,"Sarah Kliff, Soo Oh, Sarah Frostenson",national,,https://source.opennews.org/en-US/articles/story-changes-based-readers-birth-year-how-we-made/,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
The Wall Street Journal,A Week on Foursquare,http://graphicsweb.wsj.com/documents/FOURSQUAREWEEK1104/,,,,,"Albert Sun, Jennifer Valentino-DeVries and Zach Seward",national,,,
The Wall Street Journal,Census Map Maker,http://censusmapmaker.com/,,,,,,national,,,
The Wall Street Journal,Champions' Guide to the New York Marathon,http://graphicsweb.wsj.com/documents/MARATHONS2010/info-MARATHONS2010.php,,,,,,national,,,
The Wall Street Journal,Europe Crisis Tracker,http://online.wsj.com/article/SB10001424052970204449804577068932199637016.html,,,,,,national,,,
The Wall Street Journal,Examining MetroCard Usage,http://graphicsweb.wsj.com/documents/MTAFARES1108/#v=showCommuters,,,,,,national,,,
The Wall Street Journal,Fed Statement Tracker ,http://projects.wsj.com/fed-statement-tracker/,,,,,Jeremy Singer-Vine and Phil Izzo,national,,,
The Wall Street Journal,"Homicides, By the Numbers",http://online.wsj.com/article/SB10001424052702303404704577314291298615370.html,,,,,,national,,,
The Wall Street Journal,Hurricane Tracker: Northern Landfall Puts Storm on Map,http://online.wsj.com/article/SB10001424053111903352704576536790143615646.html?mod=WSJ_hp_LEFTTopStories#articleTabs%3Dinteractive,,,,,,national,,,
The Wall Street Journal,Primary Calendar Shake-Up,http://online.wsj.com/article/SB10001424052970204449804577068710752596548.html,,,,,"Andrew Garcia Phillips, Ana Rivas and Randy Yeip",national,,,
The Wall Street Journal,Radiation Levels in Japan,http://online.wsj.com/article/SB10001424052748704050204576218661191212684.html?mod=WSJ_hp_MIDDLENexttoWhatsNewsThird,,,,,,national,,,
The Wall Street Journal,Recession and Rebound,http://online.wsj.com/article/SB10001424052702303772904577332493399116320.html,,,,,,national,,,
The Wall Street Journal,Stocks vs. Bonds,http://online.wsj.com/article/SB10001424052702303816504577303991201350080.html,,,,,,national,,,
The Wall Street Journal,On Edge in Libya: Libya Fighting Map,http://online.wsj.com/article/SB10001424052748704713004576209173693411838.html?mod=WSJ_hp_LEFTTopStories#articleTabs%3Dinteractive,,,,,,national,,,
The Wall Street Journal,Tracking Campaign Finance,,,,,,,national,,,
The Wall Street Journal,U.S. Open Tracker,http://online.wsj.com/article/SB10001424053111904199404576540433700023992.html,,,,,Andrew Garcia Phillips,national,,,
The Wall Street Journal,U.S. Unemployment: A Historical View,http://online.wsj.com/article/SB10001424052748703338004575230041742556522.html,,,,,,national,,,
The Wall Street Journal,Where Are the Veterans of Iraq and Afghanistan?,http://online.wsj.com/article/SB10001424052702304636404577300272621321602.html,,,,,,national,,,
The Wall Street Journal,"The World's Top 50, Over Time",http://online.wsj.com/article/SB10001424052970204528204577009922309104512.html,,,,,,national,,,
The Wall Street Journal,Tracking The Trades,http://graphicsweb.wsj.com/documents/DJFX/puj.php?graphic=FXBONY,,,,,Roger Kenny,national,,,
The Wall Street Journal,Flight Search,http://projects.wsj.com/jettracker/#a=&d=&e=2011-01-01&m=grouped&o=&p=0&s=2007-01-01&sort=d&t=&v=table,1/1/2007,,,,,national,,,
The Wall Street Journal,"The Crushing Cost of Care | An Ailing Patient, Rising Costs",http://online.wsj.com/article/SB10001424052702304441404577483050976766184.html?mod=wsj_share_tweet#articleTabs%3Dinteractive,7/6/2012,,,,,national,,,
The Wall Street Journal,Political Moneyball,http://graphics.wsj.com/political-moneyball/#,,interactive graphic,,,"Andrew Garcia Phillips, Sarah Slobin",national,,,
The Wall Street Journal,WorldStream,http://stream.wsj.com/story/world-stream/SS-2-44156/?mg=inert-wsj,,,,,,national,Tout,,
The Wall Street Journal,Darkness and Light,http://online.wsj.com/article/SB10001424052970204846304578092651871585038.html?mod=WSJ_latestheadlines,,panorama,,,,national,,,
The Wall Street Journal,Which Websites Are Sharing Your Personal Details?,http://online.wsj.com/article/SB10001424127887324784404578143144132736214.html?mod=wsj_share_tweet#project%3DANONYMITY1212%26articleTabs%3Dinteractive,12/7/2012,interactive graphic,,,"Jeremy Singer-Vine, Jennifer Valentino-DeVries, Courtney Schley",national,,,
The Wall Street Journal,Profiles of the Victims,http://online.wsj.com/article/SB10001424127887324407504578187432178153530.html,2012,"interactive presentation, photo gallery",,,,national,,,
The Wall Street Journal,Job Shift,http://online.wsj.com/article/SB10001424127887323297104578179064063825372.html,2012,"interactive map, database",,,,national,,,
The Wall Street Journal,NYIndex: Our Guide to Who's Up and Who's Down,http://projects.wsj.com/nyindex/,2013,interactive graphic,,,,national,,http://online.wsj.com/article/SB10001424127887323807004578286093663107884.html,
The Wall Street Journal,Blindfold Brackets 2013,http://projects.wsj.com/blindfold-brackets-2013/,2013,interactive feature,,,,national,,,
The Wall Street Journal,Use of Food Stamps Swells Even as Economy Improves,http://online.wsj.com/article/SB10001424127887323699704578328601204933288.html#project=STAMPS2013&articleTabs=interactive,3/27/2013,"interactive map, interactive graphic",,,"Chris Canipe, Tynan Debold",national,,,
The Wall Street Journal,Prescribed: A Personalized Tour of 'Obamacare',http://graphicsweb.wsj.com/documents/prescribed/,2013,"interactive feature, video",,,"Janet Adamy, Neal Mann, Jarrard Cole, Adele Morgan, Nick Hallam, Paul Antonson, Alisa Parenti",national,Zentrick,,
The Wall Street Journal,Trials: A Desperate Fight to Save Kids & Change Science,http://projects.wsj.com/trials/,11/14/2013,"interactive presentation, video, illustrations, interactive graphic, static graphic",,,"Lakshmi Ketineni, Michelle Chen, Palani Kumanan, Dov Friedman, Hani Lim, Lilli Carre, Mike Sudal, Kurt Wilberding, Sarah Slobin, Laura Holder",national,,,
The Wall Street Journal,Borderlands: A year on the Syrian-Turkish border,http://graphics.wsj.com/BORDERLANDS/,2013,"interactive map, video",,,"Neal Mann, Evan Simon, Sarah Slobin, Paul Antonson, Kurt Wilburding, Lakshmi Ketineni, Dov Friedman, Dan Hill, Roger Kenny",national,,,
The Wall Street Journal,The Lobotomy Files,http://projects.wsj.com/lobotomyfiles/,12/11/2013,"interactive presentation, video, slide show, documents",,,"Chris Canipe, Madeline Farbman, Dov Friedman, Joe Shoulak",national,,http://source.opennews.org/en-US/articles/building-lobotomy-files/,
The Wall Street Journal,5 Things to Do in India This Weekend,http://blogs.wsj.com/five-things/2014/01/10/5-things-to-do-in-india-this-weekend-6/,1/10/2014,interactive feature,,,,national,,,
The Wall Street Journal,Libor: The Spider Network,http://graphics.wsj.com/libor-network/index.php,1/15/2014,interactive graphic,,,"Jovi Juan, David Enrich",national,,,
The Wall Street Journal,Global Gulen,http://online.wsj.com/news/interactive/GulenSchools0120,,interactive map,,,"Jovi Juan, Joe Parkinson",national,CartoDB,,
The Wall Street Journal,Battle of the Banks,http://online.wsj.com/news/articles/SB10001424052702303393804579310840375280338,,interactive feature,,,,national,,,
The Wall Street Journal,Every Step to Sochi,http://graphicsweb.wsj.com/documents/sochi-fitbit-olympic-training/,,"interactive feature, interactive graphic, illustration",,,,national,,,
The Wall Street Journal,West Virginia Chemical Spill,http://online.wsj.com/news/articles/SB10001424052702303595404579319052557426622,,timeline,,,,national,,,
The Wall Street Journal,The Future of Coal: Sector Survives the Doubters,http://online.wsj.com/news/articles/SB10001424052702303848104579308742594348668,,"interactive map, timeline",,,"Lakshmi Ketineni, Tom McGinty, Renée Rigdon, Sarah Slobin",national,,,
The Wall Street Journal,The New 10-Euro Note,http://online.wsj.com/news/articles/SB10001424052702304049704579318830104328794,,interactive feature,,,,national,,,
The Wall Street Journal,They Could Turn Flaws into Gold,http://online.wsj.com/news/articles/SB10001424052702304181204579369421779583590?mod=WSJ_article_related_interactives,,"interactive feature, illustrations",,,,national,,,
The Wall Street Journal,Dissonant tones,http://online.wsj.com/news/articles/SB10001424052702304680904579368420758334950?mod=WSJ_article_related_interactives,,"interactive feature, video",,,,national,,,
The Wall Street Journal,Which Country Are You Saluting?,http://projects.wsj.com/quiz/?uid=union-jack-flag-match0211&type=flat,,"interactive feature, game",,,,national,,,
The Wall Street Journal,Europe Trailing in Mobile Network Spending,http://graphics.wsj.com/4g-european-investment/,2/21/2014,"interactive map, graphic",,,"Kathy Gordon, Elliot Bentley, Andrew Barnett",national,CartoDB,,
The Wall Street Journal,Tracking Joaquín 'El Chapo' Guzmán,http://online.wsj.com/news/articles/SB10001424052702304914204579399291983960938,2014,interactive map,,,,national,Google Maps,,
The Wall Street Journal,Where Housing Is Headed,http://online.wsj.com/news/articles/SB10001424052702304610404579403141968756008?mod=WSJ_article_related_interactives,2014,"interactive graphic, database",,,,national,,,
The Wall Street Journal,Cable Connections,http://online.wsj.com/news/articles/SB10001424052702303775504579397353061156582?mod=WSJ_article_related_interactives,2014,interactive graphic,,,Rani Molla,national,,,
The Wall Street Journal,Independence Square: Then and Now,http://online.wsj.com/news/articles/SB10001424052702303775504579395633351353004?mod=WSJ_article_related_interactives,2014,before/after slider,,,,national,,,
The Wall Street Journal,The Second-Term Shake-Up,http://online.wsj.com/news/articles/SB10001424127887324705104578147221228753586?mg=reno64-wsj,11/28/2012,interactive feature,,,,national,,,
The Wall Street Journal,"At Banks, Mobile Becomes a Must",http://online.wsj.com/news/articles/SB10001424052702304058204579492034196690724?mod=WSJ_article_related_interactives,4/9/2014,interactive graphic,,,,national,,,
The Wall Street Journal,Search for Flight MH370,http://online.wsj.com/news/articles/SB10001424052702303910404579486360246166316?mod=WSJ_article_related_interactives,4/7/2014,timeline,,,,national,,,
The Wall Street Journal,Unrest in Eastern Ukraine,http://online.wsj.com/news/articles/SB10001424052702304640104579489302701062622?mod=WSJ_article_related_interactives,4/8/2014,interactive map,,,,national,,,
The Wall Street Journal,"Death at 19,000 Feet: Sherpas, Fate and the Dangerous Business of Everest",http://online.wsj.com/news/articles/SB10001424052702303627504579557941809078128?mod=djemalertNEWS,5/22/2014,"interactive presentation, video, interactive graphic, map",,,,national,,,
The Wall Street Journal,"Americans Want to Pull Back From World Stage, Poll Finds",http://graphics.wsj.com/wsjnbcpoll/,2014,"interactive graphic, static graphic, crowd source",,,,national,,,
The Wall Street Journal,"Soccer, Made in America | With His Eye on the World Cup, a German Coach Overhauls Team USA",http://online.wsj.com/articles/with-his-eye-on-the-world-cup-soccer-coach-jurgen-klinsmann-overhauls-team-usa-1401899734,6/5/2014,"interactive presentation, video, interactive graphic",,,,national,,,
The Wall Street Journal,World Cup 2014,http://online.wsj.com/worldcup?mod=worldcup2014_banner,2014,landing page,,,,national,,,World Cup - 2014
The Wall Street Journal,The World Cup of Everything Else,http://graphicsweb.wsj.com/documents/WORLDCUPTOEE/,2014,interactive graphic,,,,national,,,World Cup - 2014
The Wall Street Journal,Scoring: A National Style Guide,http://graphicsweb.wsj.com/documents/wc-goals/,2014,interactive graphic,,,"Chris Canipe, Geoff Foster, Joshua Robinson",national,,,World Cup - 2014
The Wall Street Journal,How Klinsmann Transformed Team USA’s Play,http://graphicsweb.wsj.com/documents/us_pass_matrix/,2014,interactive graphic,,,Chris Canipe,national,,,World Cup - 2014
The Wall Street Journal,World at Their Feet: The key players for all 32 World Cup teams,http://graphics.wsj.com/wc-teams-2014/,2014,"interactive feature, static graphic",,,"Yayun Dong, Katie Marriner, Dov Friedman, Chris Canipe",national,,,
The Wall Street Journal,How Does 3-D Printing Work?,http://graphics.wsj.com/3Dprinting/,2014,"interactive feature, 3-D",,,"Paul Antonson, Drew Evans, Mike Sudal, Roger Kenny",national,,,
The Wall Street Journal,The WSJ 125 Archive,http://wsj.com/125/wsj-125-archive/bIssues,2014,"interactive feature, interactive graphic, video",,,"Kurt Wilberding, Lakshmi Ketineni, Roger Kenny",national,,,
The Wall Street Journal,The Wall Street Journal’s First Edition,http://wsj.com/125/wsj-first-edition/,7/8/2014,"interactive feature, stepper",,,Katie Marriner,national,,,
The Wall Street Journal,"Comparing Road, Bridge Quality by State",http://blogs.wsj.com/numbers/interactive-maps-comparing-road-bridge-quality-by-state-1579/,7/16/2014,interactive map,,,Matt Stiles,national,,,
The Wall Street Journal,Kowloon Walled City,http://projects.wsj.com/kwc/,2014,"interactive feature, illustrations, video, audio, timeline",,,"Henry Williams, MinJung Kim, Darren Hayward, Terasawa Hitomi, Diana Jou, Lara Day",national,,,
The Wall Street Journal,Map of a Tragedy: How MH17 Came Apart Over Ukraine,http://graphics.wsj.com/mh17-crash-map/,2014,"static map, diagram",,,Stuart A. Thompson,national,,,
The Wall Street Journal,An Hour-by-Hour Breakdown of Cease-Fires in Gaza,http://graphics.wsj.com/gaza-cease-fire/,8/6/2014,interactive graphic,,,"Erin McCarthy, Stuart A. Thompson",national,,,
The Wall Street Journal,No. 1 vs. No. 32,http://graphics.wsj.com/us-open-32/,8/25/2014,interactive graphic,,,"Andrew Beaton, Stuart A. Thompson, Steven Kutz",national,,,
The Wall Street Journal,Atlantic City: How to save the Boardwalk Empire,http://projects.marketwatch.com/2014/atlantic-city-how-to-save-the-boardwalk-empire/,9/2/2014,interactive feature,,,,national,,,
The Wall Street Journal,Charting Historical Jobs Recoveries: This Time Is Different,http://blogs.wsj.com/economics/2014/09/05/charting-historical-jobs-recoveries-this-time-is-different/,9/5/2014,interactive graphic,,,"Eric Morath, Matt Stiles",national,Tableau,,
The Wall Street Journal,"Scotland Votes No, Stays in the U.K.",http://graphicsweb.wsj.com/scotland-referendum-results/,9/18/2014,"interactive graphic, interactive map",,,,national,,,
The Wall Street Journal,Student Loan Defaults Vary Wildly by State,http://blogs.wsj.com/economics/2014/09/25/student-loan-defaults-vary-wildly-by-state/,9/25/2014,interactive map,,,Matt Stiles,national,"MapBox, CartoDB",,
The Wall Street Journal,"Nobel Prize Winners, 2014",http://graphics.wsj.com/lists/nobel-prize-winners-2014,2014,interactive feature,,,,national,,,
The Wall Street Journal,"Facebook, Politics and the Midterms",http://graphics.wsj.com/house-midterm-elections-facebook/,11/3/2014,interactive map,,,"Dante Chinni, Natalie Andrews, Matt Stiles",national,,,
The Wall Street Journal,Results from the 2014 Midterm Election,http://graphics.wsj.com/midterm-election-results-2014/,2014,"interactive map, table, static graphic, live coverage",,,,national,,,
The Wall Street Journal,Godzilla: 60 Years of Destruction,http://graphics.wsj.com/godzilla-60-years/#chapter=intro,2014,"interactive feature, video, interactive map, timeline, photo gallery",,,"Thomas DiFonzo, Darren Hayward, Andrew James, Dean Napolitano, Joyu Wang, Henry Williams",national,,,
The Wall Street Journal,America Shops: U.S. Retail and Food Service Sales,http://graphics.wsj.com/us-retail-sales/,,interactive graphic,,,Dan Hill,national,,,
The Wall Street Journal,A Guide to Gifts of Art for the Whole Family,http://graphics.wsj.com/giving-art/,12/18/2014,interactive feature,,,,national,,,
The Wall Street Journal,"Holiday Gift Guide: Merry, Meet Modern",http://graphics.wsj.com/off-duty-50/winter-2014,2014,interactive feature,,,,national,,,
The Wall Street Journal,The Year in Interactive Graphics,http://graphics.wsj.com/wsj-interactives-2014/,12/29/2014,interactive feature,,,,national,,,
The Wall Street Journal,Diversity in Tech,http://graphics.wsj.com/diversity-in-tech-companies/,12/30/2014,interactive graphic,,,"Renee Lightner, Rani Molla",national,,,
The Wall Street Journal,"At Oscars, They Coulda Been Contenders",http://graphics.wsj.com/oscars-expanded/#highlights-view,2015,interactive feature,,,"Michael Calia, Geoff Foster, Stuart A. Thompson",national,,,
The Wall Street Journal,Tracking Inequality in America,http://graphics.wsj.com/inequality-in-america/,2015,interactive graphic,,,"Tynan DeBold, Dov Friedman, Rani Molla, Josh Zumbrun",national,,,
The Wall Street Journal,Super Bowl Ad-Spending Tracker,http://graphics.wsj.com/super-bowl-ad-spending/,1/28/2015,interactive graphic,,,"Chris Canipe, Andrew Garcia Phillips, Willa Plank",national,,,
The Wall Street Journal,The Six Plays That Will Swing the Super Bowl,http://www.wsj.com/articles/the-six-plays-that-will-swing-the-super-bowl-1422660335,1/30/2015,diagram,,,,national,,,
The Wall Street Journal,Mapping the Bacteria in New York’s Subways,http://graphics.wsj.com/patho-map/,2/5/2015,interactive map,,,"Martin Burch, Chris Canipe, Madeline Farbman, Rachel Feierman and Robert Lee Hotz",national,,,
The Wall Street Journal,"Track National Unemployment, Job Gains and Job Losses",http://graphics.wsj.com/job-market-tracker/,2/5/2015,interactive graphic,,,"Andrew Van Dam, Renee Lightner",national,,,
The Wall Street Journal,Marriage Mosaic: Evolution of Gay Unions in the U.S.,http://graphics.wsj.com/gay-unions/,1/14/2015,"interactive graphic, timeline",,,"Casey Miller, Randy Yeip",national,,,
The Wall Street Journal,The Last of the Arab Jews,http://www.wsj.com/articles/insular-jewish-community-of-djerba-tunisia-has-weathered-revolution-and-terrorism-but-can-it-survive-girls-education-1423869146,2/13/2015,"interactive presentation, video, static map, slideshow",,,,national,,,
The Wall Street Journal,How Does Janet Yellen Spend Her Time? Explore Her Official Calendar,http://graphics.wsj.com/janet-yellen-calendar/,2/18/2014,"interactive graphic, table, document",,,"Matt Stiles, Jon Hilsenrath",national,,,
The Wall Street Journal,See Medicare Discharge Patterns For Long-Term-Care Hospitals In Your State,http://graphics.wsj.com/hospital-discharges/,2/17/2015,"interactive graphic, database",,,"Stuart A. Thompson, Martin Burch",national,,,
The Wall Street Journal,Trope-o-Scope: The Warren Buffett of...,http://graphics.wsj.com/warren-buffett-of/,2/26/2015,interactive feature,,,,national,,,
The Wall Street Journal,Trope-o-Scope: The Michael Jordan of...,http://graphics.wsj.com/michael-jordan-of/,2/12/2015,interactive feature,,,"Ben Cohen, Geoff Foster, Matthew Oshinsky, Jon Keegan, Tom McGinty",national,,,
The Wall Street Journal,Trope-o-Scope: The Chipotle of...,http://graphics.wsj.com/chipotle-of/,2/24/2015,interactive feature,,,Sarah Squire,national,,,
The Wall Street Journal,Steep Decline in Foreign Adoptions by Americans,http://graphics.wsj.com/adoptions-by-country/,3/31/2015,interactive graphic,,,"Lakshmi Ketineni, Randy Yeip",national,,,
The Wall Street Journal,How to Use the Apple Watch,http://graphics.wsj.com/apple-watch-interactions/,4/8/2015,"interactive feature, video",,,"Emily Prapuolenis, Sarah Squire",national,,,
The Wall Street Journal,Surveying the Destruction in Gaza,http://graphics.wsj.com/gaza-surveying-destruction/,8/14/2014,"static map, interactive graphic, before/after slider",,,"Stuart A. Thompson, Renée Rigdon, Asa Fitch, Nicholas Casey, Taylor Umlauf, Erin McCarthy, Mark Fahey",national,,,
The Wall Street Journal,Is the NASDAQ in Another Bubble? A virtual reality tour of the NASDAQ,http://graphics.wsj.com/3d-nasdaq/,4/23/2015,"interactive graphic, timeline, interactive feature",,,,national,,,
The Wall Street Journal,How Gay and Interracial Marriage Became Legal,http://graphics.wsj.com/gay-vs-interracial-marriage/,4/23/2015,"interactive graphic, interactive map",,,"Lakshmi Ketineni, Randy Yeip",national,,,
The Wall Street Journal,Saudi Arabia’s Royal Family,http://graphics.wsj.com/saudi-arabia-family-tree/,1/22/2015,interactive graphic,,,"Ellen Knickmeyer, Renee Lightner, Ahmed Al Omran, Ana Rivas",national,,,
The Wall Street Journal,What Is Your ‘Game of Thrones’ Management Style?,http://graphics.wsj.com/game-of-thrones-management-quiz/,5/4/2015,"interactive feature, game",,,"Robin Kawakami, Geoff Foster, Paul Antonson",national,,,
The Wall Street Journal,The People’s Tony Awards,http://graphics.wsj.com/photo-poll/TONYS2015,5/4/2015,"interactive feature, game",,,,national,,,
The Wall Street Journal,Eurozone Bonds’ Wild Ride,http://graphics.wsj.com/european-bonds-wild-ride/,5/22/2015,interactive graphic,,,"Elliot Bentley, Charles Forelle, Pat Minczeski",national,,,
The Wall Street Journal,The States Where Fitness Is King,http://www.wsj.com/articles/the-states-where-fitness-is-king-1432578241,5/25/2015,interactive map,,,Rachel Bachman,national,,,
The Wall Street Journal,"What a Combined Charter, Time Warner Cable and Bright House Footprint Would Look Like",http://blogs.wsj.com/digits/2015/05/28/what-a-combined-charter-time-warner-cable-and-bright-house-footprint-would-look-like/,5/28/2015,"interactive presentation, static map",,,,national,,,
The Wall Street Journal,The Family Bush,http://graphics.wsj.com/jeb-bush-family-tree/,6/15/2015,interactive feature,,,Daniel Nasaw,national,,,
The Wall Street Journal,Performance Pay,http://graphics.wsj.com/ceopay-2015/,6/24/2015,"interactive graphic, stepper, table",,,"Chris Canipe, Sarah Slobin",national,,,
The Wall Street Journal,Housing Prices Still Falling for Working-Class Families,http://graphics.wsj.com/underwater-homes/,6/23/2015,interactive map,,,"Martin Burch, Chris Canipe, Brian McGill",national,"Leaflet, MapBox, CartoDB",,
The Wall Street Journal,Who Would You Like to See on the $10 Bill?,http://graphics.wsj.com/photo-poll/poll-which-woman-on-ten-dollar-bill,2015,crowd source,,,,national,,,
The Wall Street Journal,From Pluto to the Sun: A Field Guide to the Solar System,http://graphics.wsj.com/from-pluto-to-the-sun/,7/10/2015,interactive feature,,,"Jon Keegan, Chris Canipe, Alberto Cervantes",national,,,
The Wall Street Journal,The Journey to Pluto,http://graphics.wsj.com/journey-to-pluto/,7/10/2015,interactive feature,,,"Stuart A. Thompson, Alberto Cervantes, Robert Lee Hotz",national,,,
The Wall Street Journal,"More Media, More Money: How Many Mini-Subscriptions Can You Take?",http://graphics.wsj.com/minisubs/,6/30/2015,interactive feature,,,Jon Keegan,national,,,
The Wall Street Journal,Col d’Allos: The Descent Where the Tour de France Could Be Won or Lost,http://graphics.wsj.com/col_dallos_descent/,7/1/2015,"3D, interactive map",,,"Hani Lim, Renée Rigdon",national,,,
The Wall Street Journal,Brooklyn's Best and Worst Basketball Courts,http://graphics.wsj.com/brooklyn-best-and-worst-basketball-courts/,7/21/2015,"interactive presentation, interactive map, video, table",,,"Sarah Squire, Martin Burch",national,"Leaflet, MapBox, OpenStreetMap",,
The Wall Street Journal,Rating Late Night,http://graphics.wsj.com/late-night-tv-show-ratings-and-hosts/,8/3/2015,interactive graphic,,,"Rani Molla, Renee Lightner, Carlos Tovar",national,,,
The Wall Street Journal,"Gonna Have to Face It, We’re Addicted to Netflix",http://www.wsj.com/articles/survey-gonna-have-to-face-it-were-addicted-to-netflix-1438776001,8/5/2015,interactive graphic,,,Jon Keegan,national,,,
The Wall Street Journal,Four Takes on the Republican Debate,http://graphics.wsj.com/elections/2016/republican-debate-charts/,8/6/2015,interactive graphic,,,"Stuart A. Thompson, Randy Yeip, Thomas Vincent, Shawn Simpson",national,,,
The Wall Street Journal,Are You Good Enough to Be a Tennis Line Judge?,http://graphics.wsj.com/are-you-good-enough-to-be-a-tennis-line-judge/,8/31/2015,"video, game, illustration",,,"Sarah Squire, Jeff Bush, Sloan Dickey, Adele Morgan, Mike Sudal, Geoff Foster",national,,,
The Wall Street Journal,Beat the Fed,http://graphics.wsj.com/beat-the-fed/,9/9/2015,"interactive graphic, gif",,,"Chris Canipe, Katie Marriner, Stuart A. Thompson, Andrew Van Dam, Paul Antonson",national,,,
The Wall Street Journal,The Unraveling of Tom Hayes,http://graphics.wsj.com/libor-unraveling-tom-hayes/,9/13/2015,"interactive presentation, gif, document",,,"Elliot Bentley, Douglas Choi, Madeline Farbman, Nick Hallam, Laura Holder",national,,,
The Wall Street Journal,Presidential Election Polls 2016,http://graphics.wsj.com/elections/2016/polls/,9/15/2015,interactive graphic,,,,national,,,
The Wall Street Journal,GOP Debate’s Most Spirited Moments: Pick the Winner,http://graphics.wsj.com/elections/2016/gop-debate-highlights-poll/,9/17/2015,"video, game",,,,national,,,
The Wall Street Journal,Women in the Workplace: By the Numbers,http://graphics.wsj.com/women-in-the-workplace/,9/30/2015,"interactive feature, interactive graphic, crowd source",,,"Renee Lightner, Brian Stauffer",national,,,
The Wall Street Journal,If Your iPhone Were Powered By...,http://graphics.wsj.com/iphone-battery/#/?q=0,10/1/2015,interactive feature,,,Jon Keegan,national,,,
